id,origin_node,destination_node,pickup_earliest,drop_off_latest
874,746,19858,07:43,08:13
875,13344,19858,06:50,07:20
876,152,19858,06:51,07:21
877,141,19858,07:11,07:41
878,13072,19858,06:52,07:22
879,6783,19858,07:57,08:27
880,8425,19858,06:41,07:11
881,21194,19858,08:05,08:35
882,3742,19858,07:39,08:09
883,19018,19858,07:26,07:56
884,18094,19858,06:33,07:03
885,872,19858,07:04,07:34
886,19803,19858,08:42,09:12
887,21811,19858,06:37,07:07
888,12566,19858,07:41,08:11
889,14258,19858,07:44,08:14
890,17920,19858,08:13,08:43
891,1088,19858,07:18,07:48
892,786,19858,07:31,08:01
893,5576,19858,07:06,07:36
894,18309,19858,06:40,07:10
895,7923,19858,07:11,07:41
896,421,19858,07:20,07:50
897,2867,19858,08:18,08:48
898,2970,19858,08:02,08:32
899,889,19858,07:52,08:22
900,7791,19858,07:10,07:40
901,21280,19858,06:57,07:27
902,20805,19858,07:21,07:51
903,15147,19858,08:15,08:45
904,9370,19858,07:18,07:48
905,19864,19858,08:28,08:58
906,18567,19858,07:21,07:51
907,12168,19858,08:09,08:39
908,1718,19858,08:22,08:52
909,16623,19858,07:30,08:00
910,20879,19858,07:17,07:47
911,11684,19858,08:12,08:42
912,6583,19858,06:50,07:20
913,6741,19858,07:40,08:10
914,15671,19858,06:52,07:22
915,9914,19858,06:58,07:28
916,16088,19858,07:59,08:29
917,9564,19858,08:40,09:10
918,2276,19858,07:36,08:06
919,4846,19858,06:31,07:01
920,21921,19858,08:24,08:54
921,8625,19858,06:33,07:03
922,6568,19858,07:15,07:45
923,14467,19858,07:43,08:13
924,11386,19858,08:15,08:45
925,1665,19858,08:34,09:04
926,11349,19858,07:31,08:01
927,14825,19858,08:04,08:34
928,19001,19858,08:19,08:49
929,1014,19858,07:38,08:08
930,21636,19858,08:06,08:36
931,7961,19858,07:53,08:23
932,15724,19858,07:20,07:50
933,8001,19858,07:11,07:41
934,22759,19858,07:43,08:13
935,8897,19858,07:00,07:30
936,6016,19858,06:44,07:14
937,17828,19858,07:38,08:08
938,8271,19858,08:10,08:40
939,3048,19858,07:56,08:26
940,15211,19858,07:55,08:25
941,20045,19858,08:00,08:30
942,19137,19858,08:27,08:57
943,13457,19858,07:56,08:26
944,9346,19858,07:42,08:12
945,18839,19858,08:06,08:36
946,15978,19858,08:28,08:58
947,22473,19858,08:04,08:34
948,13037,19858,07:39,08:09
949,4875,19858,07:20,07:50
950,1092,19858,07:09,07:39
951,19334,19858,06:56,07:26
952,4165,19858,07:44,08:14
953,16826,19858,07:59,08:29
954,1057,19858,06:32,07:02
955,13017,19858,08:49,09:19
956,14238,19858,06:32,07:02
957,8811,19858,08:32,09:02
958,15105,19858,07:08,07:38
959,16476,19858,08:16,08:46
960,1497,19858,07:10,07:40
961,4253,19858,08:13,08:43
962,397,19858,08:28,08:58
963,3867,19858,07:48,08:18
964,8520,19858,08:05,08:35
965,1349,19858,07:03,07:33
966,918,19858,07:38,08:08
967,19244,19858,07:37,08:07
968,3597,19858,08:14,08:44
969,4970,19858,08:17,08:47
970,17569,19858,07:30,08:00
971,17733,19858,07:43,08:13
972,21784,19858,07:26,07:56
973,21902,19858,06:47,07:17
974,6396,19858,07:53,08:23
975,10722,19858,06:39,07:09
976,14554,19858,07:28,07:58
977,9124,19858,06:41,07:11
978,20348,19858,06:49,07:19
979,762,19858,07:34,08:04
980,18997,19858,07:48,08:18
981,1111,19858,06:42,07:12
982,5888,19858,08:02,08:32
983,21440,19858,07:06,07:36
984,1333,19858,07:39,08:09
985,12984,19858,06:48,07:18
986,16050,19858,07:31,08:01
987,18537,19858,07:38,08:08
988,13835,19858,08:22,08:52
989,2282,19858,08:49,09:19
990,21852,19858,07:53,08:23
991,16100,19858,08:24,08:54
992,14885,19858,08:44,09:14
993,21864,19858,07:45,08:15
994,10667,19858,07:12,07:42
995,9956,19858,07:25,07:55
996,8532,19858,07:24,07:54
997,20018,19858,06:53,07:23
998,1119,19858,07:33,08:03
999,21509,19858,06:43,07:13
1000,2862,19858,06:33,07:03
1001,16001,19858,06:45,07:15
1002,21349,19858,07:54,08:24
1003,5857,19858,07:27,07:57
1004,3824,19858,08:36,09:06
1005,7500,19858,08:10,08:40
1006,1723,19858,07:08,07:38
1007,2905,19858,07:29,07:59
1008,6232,19858,07:38,08:08
1009,683,19858,07:31,08:01
1010,11880,19858,07:13,07:43
1011,687,19858,07:38,08:08
1012,18605,19858,08:31,09:01
1013,9456,19858,07:17,07:47
1014,1005,19858,08:11,08:41
1015,9700,19858,06:32,07:02
1016,3489,19858,08:06,08:36
1017,3470,19858,08:17,08:47
1018,1367,19858,07:28,07:58
1019,8527,19858,08:40,09:10
1020,12448,19858,08:31,09:01
1021,2049,19858,08:01,08:31
1022,13143,19858,06:54,07:24
1023,22623,19858,08:25,08:55
1024,4864,19858,07:44,08:14
1025,13746,19858,08:48,09:18
1026,2597,19858,08:02,08:32
1027,9293,19858,07:51,08:21
1028,9880,19858,06:39,07:09
1029,22170,19858,07:09,07:39
1030,15835,19858,08:32,09:02
1031,21298,19858,07:53,08:23
1032,278,19858,06:36,07:06
1033,11203,19858,07:42,08:12
1034,5136,19858,07:37,08:07
1035,13156,19858,06:55,07:25
1036,1448,19858,06:53,07:23
1037,9092,19858,08:17,08:47
1038,11274,19858,07:02,07:32
1039,7825,19858,08:51,09:21
1040,20504,19858,06:50,07:20
1041,1101,19858,06:44,07:14
1042,8017,19858,08:58,09:28
1043,14154,19858,06:55,07:25
1044,14084,19858,07:08,07:38
1045,15180,19858,06:55,07:25
1046,15710,19858,08:13,08:43
1047,12910,19858,06:53,07:23
1048,2252,19858,07:25,07:55
1049,6668,19858,06:53,07:23
1050,16620,19858,07:47,08:17
1051,8336,19858,07:25,07:55
1052,21353,19858,07:19,07:49
1053,19574,19858,07:12,07:42
1054,7575,19858,08:14,08:44
1055,9890,19858,07:56,08:26
1056,14111,19858,07:43,08:13
1057,3556,19858,07:04,07:34
1058,11846,19858,07:38,08:08
1059,16086,19858,07:53,08:23
1060,7832,19858,07:52,08:22
1061,8640,19858,07:12,07:42
1062,18339,19858,07:09,07:39
1063,10904,19858,07:30,08:00
1064,9422,19858,07:00,07:30
1065,3530,19858,08:17,08:47
1066,6199,19858,06:59,07:29
1067,7913,19858,08:31,09:01
1068,22705,19858,06:54,07:24
1069,3729,19858,07:27,07:57
1070,7335,19858,06:38,07:08
1071,6604,19858,06:31,07:01
1072,8807,19858,07:33,08:03
1073,14706,19858,08:07,08:37
1074,4933,19858,07:10,07:40
1075,2198,19858,07:18,07:48
1076,709,19858,06:42,07:12
1077,8342,19858,06:37,07:07
1078,17912,19858,07:06,07:36
1079,1775,19858,07:32,08:02
1080,9804,19858,08:38,09:08
1081,22000,19858,08:46,09:16
1082,405,19858,08:50,09:20
1083,14029,19858,07:48,08:18
1084,1444,19858,07:25,07:55
1085,5175,19858,07:04,07:34
1086,2835,19858,07:35,08:05
1087,14592,19858,06:58,07:28
1088,21262,19858,07:15,07:45
1089,4288,19858,08:29,08:59
1090,11385,19858,07:49,08:19
1091,14970,19858,06:45,07:15
1092,11297,19858,07:44,08:14
1093,7155,19858,07:41,08:11
1094,19874,19858,08:03,08:33
1095,10778,19858,08:08,08:38
1096,1248,19858,06:35,07:05
1097,10761,19858,08:23,08:53
1098,10565,19858,06:42,07:12
1099,19848,19858,07:39,08:09
1100,1479,19858,07:26,07:56
1101,15768,19858,06:44,07:14
1102,21467,19858,07:58,08:28
1103,2900,19858,06:52,07:22
1104,17776,19858,06:50,07:20
1105,6022,19858,07:57,08:27
1106,14841,19858,07:17,07:47
1107,21184,19858,06:40,07:10
1108,10243,19858,07:34,08:04
1109,14360,19858,07:56,08:26
1110,19104,19858,08:12,08:42
1111,9095,19858,08:15,08:45
1112,8227,19858,08:11,08:41
1113,18638,19858,06:56,07:26
1114,14654,19858,07:36,08:06
1115,12182,19858,07:15,07:45
1116,19744,19858,07:43,08:13
1117,6299,19858,07:11,07:41
1118,15274,19858,08:26,08:56
1119,13435,19858,07:33,08:03
1120,18196,19858,08:03,08:33
1121,8263,19858,07:44,08:14
1122,2172,19858,08:22,08:52
1123,11472,19858,06:45,07:15
1124,8156,19858,07:36,08:06
1125,10495,19858,08:17,08:47
1126,8741,19858,07:50,08:20
1127,7827,19858,06:43,07:13
1128,9613,19858,07:43,08:13
1129,9073,19858,07:50,08:20
1130,10402,19858,08:18,08:48
1131,9873,19858,07:27,07:57
1132,3511,19858,06:54,07:24
1133,1604,19858,08:32,09:02
1134,8793,19858,07:47,08:17
1135,17924,19858,07:00,07:30
1136,10205,19858,06:47,07:17
1137,14481,19858,07:02,07:32
1138,3369,19858,08:08,08:38
1139,10660,19858,07:46,08:16
1140,12589,19858,07:05,07:35
1141,12991,19858,06:38,07:08
1142,9087,19858,07:10,07:40
1143,8246,19858,07:25,07:55
1144,1174,19858,08:15,08:45
1145,17849,19858,08:50,09:20
1146,18352,19858,07:11,07:41
1147,8935,19858,08:35,09:05
1148,6424,19858,08:05,08:35
1149,14520,19858,07:53,08:23
1150,11804,19858,08:32,09:02
1151,272,19858,07:59,08:29
1152,20558,19858,07:36,08:06
1153,143,19858,06:33,07:03
1154,14754,19858,07:33,08:03
1155,17471,19858,08:07,08:37
1156,8524,19858,07:56,08:26
1157,11754,19858,07:33,08:03
1158,663,19858,07:47,08:17
1159,21517,19858,07:49,08:19
1160,19281,19858,06:36,07:06
1161,12779,19858,06:35,07:05
1162,13902,19858,07:18,07:48
1163,7736,19858,07:26,07:56
1164,22782,19858,07:36,08:06
1165,22401,19858,08:01,08:31
1166,13477,19858,08:12,08:42
1167,19375,19858,08:47,09:17
1168,12027,19858,07:10,07:40
1169,6466,19858,07:48,08:18
1170,11068,19858,07:50,08:20
1171,4814,19858,06:52,07:22
1172,13423,19858,08:35,09:05
1173,153,19858,06:35,07:05
1174,10770,19858,06:58,07:28
1175,1619,19858,07:22,07:52
1176,1753,19858,08:10,08:40
1177,17251,19858,08:05,08:35
1178,595,19858,07:46,08:16
1179,20598,19858,07:43,08:13
1180,626,19858,07:51,08:21
1181,7208,19858,07:38,08:08
1182,9531,19858,08:25,08:55
1183,9381,19858,07:25,07:55
1184,18582,19858,07:27,07:57
1185,2131,19858,08:07,08:37
1186,266,19858,08:59,09:29
1187,636,19858,06:33,07:03
1188,10876,19858,08:14,08:44
1189,3542,19858,07:50,08:20
1190,7764,19858,08:52,09:22
1191,21252,19858,07:50,08:20
1192,20105,19858,07:40,08:10
1193,7068,19858,07:28,07:58
1194,22146,19858,07:02,07:32
1195,8763,19858,08:23,08:53
1196,18288,19858,07:33,08:03
1197,3719,19858,07:39,08:09
1198,8568,19858,07:35,08:05
1199,18676,19858,07:54,08:24
1200,8446,19858,07:34,08:04
1201,14571,19858,06:43,07:13
1202,19062,19858,06:58,07:28
1203,22945,19858,07:35,08:05
1204,8105,19858,08:22,08:52
1205,16509,19858,07:47,08:17
1206,19233,19858,07:21,07:51
1207,5352,19858,06:35,07:05
1208,19697,19858,07:02,07:32
1209,17677,19858,07:59,08:29
1210,1802,19858,06:36,07:06
1211,8977,19858,08:19,08:49
1212,10702,19858,07:35,08:05
1213,20341,19858,08:15,08:45
1214,17410,19858,06:39,07:09
1215,3755,19858,07:55,08:25
1216,10240,19858,08:16,08:46
1217,2826,19858,07:18,07:48
1218,13520,19858,07:53,08:23
1219,7078,19858,07:20,07:50
1220,5118,19858,07:29,07:59
1221,5392,19858,07:01,07:31
1222,8963,19858,08:46,09:16
1223,1670,19858,08:45,09:15
1224,10858,19858,07:27,07:57
1225,21867,19858,07:53,08:23
1226,2279,19858,07:17,07:47
1227,19777,19858,07:15,07:45
1228,1635,19858,06:32,07:02
1229,7098,19858,06:42,07:12
1230,10792,19858,08:22,08:52
1231,10721,19858,07:38,08:08
1232,10703,19858,08:01,08:31
1233,9590,19858,06:35,07:05
1234,9824,19858,08:13,08:43
1235,5399,19858,08:40,09:10
1236,3512,19858,06:56,07:26
1237,20824,19858,07:15,07:45
1238,7601,19858,07:26,07:56
1239,549,19858,07:36,08:06
1240,11728,19858,08:54,09:24
1241,7136,19858,08:51,09:21
1242,8684,19858,06:41,07:11
1243,19519,19858,07:51,08:21
1244,3632,19858,06:44,07:14
1245,22093,19858,06:57,07:27
1246,5197,19858,07:54,08:24
1247,4661,19858,07:37,08:07
1248,15431,19858,07:42,08:12
1249,11265,19858,08:13,08:43
1250,12860,19858,07:58,08:28
1251,10075,19858,08:03,08:33
1252,45,19858,08:21,08:51
1253,11539,19858,07:15,07:45
1254,20764,19858,07:16,07:46
1255,7541,19858,07:20,07:50
1256,10872,19858,07:32,08:02
1257,12839,19858,07:33,08:03
1258,1126,19858,07:44,08:14
1259,3546,19858,06:50,07:20
1260,3609,19858,08:29,08:59
1261,16184,19858,08:39,09:09
1262,15480,19858,07:34,08:04
1263,1411,19858,07:13,07:43
1264,10901,19858,08:30,09:00
1265,16057,19858,08:46,09:16
1266,12115,19858,07:16,07:46
1267,1380,19858,08:56,09:26
1268,13927,19858,07:21,07:51
1269,8961,19858,07:26,07:56
1270,6288,19858,07:57,08:27
1271,1836,19858,07:32,08:02
1272,3876,19858,08:25,08:55
1273,19585,19858,07:37,08:07
1274,14936,19858,06:59,07:29
1275,7044,19858,07:14,07:44
1276,3993,19858,06:47,07:17
1277,10756,19858,07:31,08:01
1278,17983,19858,07:32,08:02
1279,18823,19858,06:39,07:09
1280,2327,19858,06:51,07:21
1281,10347,19858,07:30,08:00
1282,17562,19858,07:43,08:13
1283,4949,19858,07:39,08:09
1284,19061,19858,07:04,07:34
1285,1392,19858,07:07,07:37
1286,14718,19858,08:41,09:11
1287,10028,19858,07:04,07:34
1288,4644,19858,07:11,07:41
1289,6329,19858,07:13,07:43
1290,15464,19858,08:51,09:21
1291,21459,19858,07:25,07:55
1292,22177,19858,06:59,07:29
1293,4753,19858,07:35,08:05
1294,18715,19858,06:57,07:27
1295,21912,19858,07:29,07:59
1296,3673,19858,08:33,09:03
1297,15272,19858,07:08,07:38
1298,14146,19858,07:00,07:30
1299,5132,19858,07:30,08:00
1300,5541,19858,07:34,08:04
1301,429,19858,06:56,07:26
1302,15586,19858,08:59,09:29
1303,10326,19858,06:38,07:08
1304,1197,19858,08:45,09:15
1305,7278,19858,07:53,08:23
1306,6788,19858,06:41,07:11
1307,14401,19858,06:50,07:20
1308,14951,19858,06:32,07:02
1309,1040,19858,08:43,09:13
1310,17490,19858,07:38,08:08
1311,105,19858,06:54,07:24
1312,19563,19858,08:07,08:37
1313,8432,19858,07:24,07:54
1314,15382,19858,06:31,07:01
1315,15756,19858,07:26,07:56
1316,20998,19858,07:47,08:17
1317,22345,19858,07:57,08:27
1318,3550,19858,07:03,07:33
1319,22028,19858,08:51,09:21
1320,3028,19858,06:46,07:16
1321,13725,19858,06:53,07:23
1322,541,19858,06:51,07:21
1323,11672,19858,08:41,09:11
1324,22091,19858,08:53,09:23
1325,15611,19858,07:19,07:49
1326,9677,19858,07:11,07:41
1327,22374,19858,06:57,07:27
1328,19525,19858,06:30,07:00
1329,7688,19858,08:10,08:40
1330,3616,19858,07:17,07:47
1331,453,19858,08:43,09:13
1332,416,19858,07:37,08:07
1333,8600,19858,07:33,08:03
1334,13331,19858,08:30,09:00
1335,8830,19858,06:45,07:15
1336,21662,19858,07:31,08:01
1337,20745,19858,07:09,07:39
1338,20798,19858,07:32,08:02
1339,14058,19858,08:02,08:32
1340,4672,19858,08:57,09:27
1341,6502,19858,06:35,07:05
1342,4305,19858,08:54,09:24
1343,13262,19858,08:28,08:58
1344,17503,19858,07:11,07:41
1345,8646,19858,06:55,07:25
1346,528,19858,07:23,07:53
1347,16843,19858,06:32,07:02
1348,15994,19858,07:39,08:09
1349,8931,19858,06:42,07:12
1350,20009,19858,07:02,07:32
1351,22713,19858,06:49,07:19
1352,22923,19858,07:18,07:48
1353,22639,19858,07:26,07:56
1354,17484,19858,08:00,08:30
1355,14927,19858,08:25,08:55
1356,3504,19858,06:47,07:17
1357,17722,19858,07:16,07:46
1358,11206,19858,08:29,08:59
1359,16041,19858,07:08,07:38
1360,3347,19858,08:13,08:43
1361,294,19858,06:34,07:04
1362,9798,19858,07:39,08:09
1363,15729,19858,08:05,08:35
1364,2308,19858,07:50,08:20
1365,2085,19858,07:43,08:13
1366,16870,19858,07:09,07:39
1367,6062,19858,06:47,07:17
1368,11258,19858,06:55,07:25
1369,16542,19858,08:10,08:40
1370,155,19858,07:55,08:25
1371,13157,19858,06:50,07:20
1372,8486,19858,07:38,08:08
1373,9805,19858,06:41,07:11
1374,1760,19858,07:19,07:49
1375,19380,19858,07:49,08:19
1376,5490,19858,07:08,07:38
1377,1153,19858,07:02,07:32
1378,14911,19858,07:56,08:26
1379,22328,19858,08:25,08:55
1380,2264,19858,07:42,08:12
1381,7779,19858,07:00,07:30
1382,18506,19858,08:24,08:54
1383,7509,19858,07:47,08:17
1384,10913,19858,07:35,08:05
1385,20586,19858,06:45,07:15
1386,2876,19858,07:08,07:38
1387,7566,19858,07:44,08:14
1388,22833,19858,07:14,07:44
1389,20021,19858,08:00,08:30
1390,15207,19858,07:29,07:59
1391,1944,19858,07:45,08:15
1392,1935,19858,06:57,07:27
1393,5311,19858,07:47,08:17
1394,9508,19858,08:07,08:37
1395,18513,19858,07:44,08:14
1396,22009,19858,06:59,07:29
1397,21558,19858,07:48,08:18
1398,2979,19858,06:48,07:18
1399,8146,19858,06:46,07:16
1400,6944,19858,08:20,08:50
1401,1937,19858,07:23,07:53
1402,18397,19858,06:46,07:16
1403,12540,19858,07:10,07:40
1404,476,19858,06:36,07:06
1405,10922,19858,06:36,07:06
1406,696,19858,08:55,09:25
1407,882,19858,08:01,08:31
1408,1419,19858,07:21,07:51
1409,1907,19858,07:47,08:17
1410,7015,19858,07:28,07:58
1411,20320,19858,06:58,07:28
1412,16377,19858,06:50,07:20
1413,18832,19858,07:24,07:54
1414,12171,19858,07:53,08:23
1415,22900,19858,07:31,08:01
1416,1550,19858,07:25,07:55
1417,13384,19858,08:04,08:34
1418,4384,19858,06:53,07:23
1419,22675,19858,07:53,08:23
1420,10765,19858,08:13,08:43
1421,1298,19858,07:43,08:13
1422,21721,19858,07:53,08:23
1423,22725,19858,07:50,08:20
1424,14804,19858,06:41,07:11
1425,12621,19858,07:43,08:13
1426,22200,19858,07:43,08:13
1427,273,19858,07:26,07:56
1428,920,19858,07:09,07:39
1429,19943,19858,07:15,07:45
1430,808,19858,07:23,07:53
1431,7496,19858,07:10,07:40
1432,2275,19858,06:56,07:26
1433,5296,19858,06:56,07:26
1434,9068,19858,07:22,07:52
1435,20556,19858,07:17,07:47
1436,700,19858,08:03,08:33
1437,3792,19858,06:58,07:28
1438,21054,19858,07:32,08:02
1439,21745,19858,07:53,08:23
1440,8066,19858,06:36,07:06
1441,3319,19858,08:19,08:49
1442,9156,19858,07:51,08:21
1443,22325,19858,08:36,09:06
1444,6340,19858,08:40,09:10
1445,16002,19858,08:29,08:59
1446,13972,19858,06:55,07:25
1447,1235,19858,07:48,08:18
1448,7623,19858,07:31,08:01
1449,4673,19858,08:10,08:40
1450,3740,19858,08:20,08:50
1451,1481,19858,08:05,08:35
1452,6111,19858,07:46,08:16
1453,16688,19858,07:38,08:08
1454,10524,19858,07:00,07:30
1455,3582,19858,08:18,08:48
1456,1649,19858,07:24,07:54
1457,17825,19858,06:53,07:23
1458,2676,19858,08:25,08:55
1459,15262,19858,06:42,07:12
1460,15420,19858,07:42,08:12
1461,19110,19858,06:42,07:12
1462,3681,19858,06:44,07:14
1463,3819,19858,06:36,07:06
1464,8365,19858,07:06,07:36
